id,frame,x [nm],y [nm],sigma [nm],intensity [photon],offset [photon],bkgstd [photon]
17225,635,15412.43536,717.7512732,118.821065,763.44389,1,5.477225575
17226,635,15735.12957,2291.219398,120.0775429,885.8705201,1,5.477225575
17227,635,16108.72472,4728.31953,88.39976125,894.3755014,1,5.477225575
17228,636,206.3016463,8723.104938,100.4354157,755.6552732,1,5.477225575
17229,636,735.5185448,14896.74749,96.06218362,830.4446069,1,5.477225575
17230,636,1456.292117,6085.070406,97.13943447,795.8741593,1,5.477225575
17231,636,1954.454805,13209.89671,115.9360381,801.1829606,1,5.477225575
17232,636,2358.54872,10472.13206,121.72589,822.7817738,1,5.477225575
17233,636,2664.642932,5295.939634,136.8188312,849.368845,1,5.477225575
17234,636,3379.208683,10843.33814,112.9307395,721.2604672,1,5.477225575
17235,636,4042.223686,6569.951535,109.0647848,744.3447934,1,5.477225575
17236,636,7111.916123,10990.5359,147.5162151,723.1760889,1,5.477225575
17237,636,7177.565849,7024.311566,143.8564787,702.2339689,1,5.477225575
17238,636,7753.138654,14551.5609,132.4069347,717.8024138,1,5.477225575
17239,636,8191.378746,3809.966879,122.5599301,732.9015219,1,5.477225575
17240,636,8242.066275,2032.287511,92.38207352,893.3294844,1,5.477225575
17241,636,9061.915386,9311.872683,87.24031054,728.1942797,1,5.477225575
17242,636,9719.871207,3667.045808,125.0645253,700.8178346,1,5.477225575
17243,636,9919.816975,8657.26156,122.6611981,797.4774094,1,5.477225575
17244,636,9936.123697,11741.45721,102.4345462,891.2170074,1,5.477225575
17245,636,10186.56526,5242.248254,148.0786242,813.0032526,1,5.477225575
17246,636,10601.66571,8045.837902,100.0479323,750.8072339,1,5.477225575
17247,636,10644.56002,6557.454544,114.3442504,843.8087014,1,5.477225575
17248,636,11974.508,55.95419682,144.9541748,735.9520373,1,5.477225575
17249,636,12447.55412,130.0273351,122.5056379,711.1516166,1,5.477225575
17250,636,12719.03584,13710.36484,124.6658277,781.072947,1,5.477225575
17251,636,13220.91372,12862.00022,97.25059401,852.0594182,1,5.477225575
17252,636,14927.72801,12508.98217,86.88941393,804.3593185,1,5.477225575
17253,636,15276.32434,2624.944587,115.8033657,738.546161,1,5.477225575
17254,636,15467.0854,15833.74605,94.34342962,736.9678401,1,5.477225575
17255,636,15515.70619,128.2380138,94.45079805,787.3646105,1,5.477225575
17256,636,15789.36045,6652.993537,131.4951315,726.5444728,1,5.477225575
17257,637,772.2530399,7994.829258,132.4991312,717.9227113,1,5.477225575
17258,637,944.8018222,6388.767925,113.977169,776.7301239,1,5.477225575
17259,637,960.1952827,7694.429524,132.6066839,778.720686,1,5.477225575
17260,637,1218.32624,2810.85222,125.5032657,882.9160797,1,5.477225575
17261,637,1505.284502,4140.092742,99.54320366,816.2040089,1,5.477225575
17262,637,1710.656826,9025.098363,92.905174,803.1094706,1,5.477225575
17263,637,2181.102032,16488.46471,110.884558,707.4177658,1,5.477225575
17264,637,2206.352563,1525.660886,97.8069176,829.0431001,1,5.477225575
17265,637,2521.909417,1492.145189,86.37891872,721.4043422,1,5.477225575
17266,637,2995.312366,12469.73341,141.9193184,767.1204792,1,5.477225575
17267,637,3151.625494,6501.192139,102.0667274,724.5121889,1,5.477225575
17268,637,3221.74353,4706.335373,121.6826361,726.0215675,1,5.477225575
17269,637,3574.761777,7922.193991,116.6226405,858.9177153,1,5.477225575
17270,637,6105.135712,4827.384301,139.4607367,740.6857673,1,5.477225575
17271,637,6234.840309,1363.957393,125.2301992,865.2005845,1,5.477225575
17272,637,6201.299723,15254.39702,132.9144421,768.2194037,1,5.477225575
17273,637,6775.811492,8819.240055,115.9249849,765.271098,1,5.477225575
17274,637,7557.747246,1490.991245,92.19385257,775.7833877,1,5.477225575
17275,637,8069.722991,3756.825618,96.93326879,843.7884983,1,5.477225575
17276,637,10356.02029,11728.99421,137.8949604,706.4560115,1,5.477225575
17277,637,10904.91374,3469.946103,109.8720718,859.8528333,1,5.477225575
17278,637,11338.7627,6018.765184,113.431912,771.0722666,1,5.477225575
17279,637,11360.86937,13512.08563,95.6353865,809.829062,1,5.477225575
17280,637,11509.69638,942.2093886,143.8306379,827.1685361,1,5.477225575
17281,637,11738.40078,4763.91904,123.1253317,852.1302761,1,5.477225575
17282,637,12279.0809,8681.750467,110.5734864,752.8220843,1,5.477225575
17283,637,14194.20467,14012.34204,143.0769092,767.510661,1,5.477225575
17284,637,14791.95564,11199.75904,98.03826877,852.3379527,1,5.477225575
17285,637,15167.00298,2682.39669,88.78527734,745.0434032,1,5.477225575
17286,637,15345.2747,6850.265929,128.8616811,829.7989445,1,5.477225575
17287,637,15613.88852,3624.447044,139.9479807,840.940756,1,5.477225575
17288,637,15812.92362,10833.78584,92.06677256,704.6782792,1,5.477225575
17289,638,1420.541449,2591.754771,145.4060885,851.0068413,1,5.477225575
17290,638,2600.643729,3599.033913,90.48190763,870.6609915,1,5.477225575
17291,638,3056.189648,3742.15119,127.2630272,816.3123024,1,5.477225575
17292,638,3497.113089,2320.072803,134.344136,857.0993825,1,5.477225575
17293,638,3874.671277,15520.3359,128.9845312,715.9155805,1,5.477225575
17294,638,4023.862273,12976.13624,89.91512792,786.7063975,1,5.477225575
17295,638,4561.195176,9127.247135,113.3616766,729.0280013,1,5.477225575
17296,638,4702.75026,4685.732707,134.1724873,894.9470399,1,5.477225575
17297,638,4747.476792,2641.01552,116.2935874,777.7350036,1,5.477225575
17298,638,6159.090193,12619.65714,118.2121442,713.6844122,1,5.477225575
17299,638,6451.182836,13556.68205,89.16661765,828.0898271,1,5.477225575
17300,638,6553.655476,5190.769645,108.5234316,899.2199544,1,5.477225575
17301,638,6668.537,2141.182394,135.058665,867.9866465,1,5.477225575
17302,638,6766.044168,3549.737627,124.7606775,840.6164008,1,5.477225575
17303,638,6953.907815,3813.124454,114.2369763,769.2562198,1,5.477225575
17304,638,8010.077884,16008.28367,91.67913253,731.9257428,1,5.477225575
17305,638,8355.26132,8262.265437,140.448603,792.2395523,1,5.477225575
17306,638,8563.868611,7223.273981,98.9442143,752.4080739,1,5.477225575
17307,638,8615.549194,16329.34483,109.8026919,758.6676967,1,5.477225575
17308,638,8849.426932,4333.480701,134.157802,794.3489592,1,5.477225575
17309,638,9886.160489,8453.156857,147.9846536,751.8745887,1,5.477225575
17310,638,9973.778834,7349.371657,113.7846323,866.5872868,1,5.477225575
17311,638,10409.63251,6217.86952,125.7058299,717.4319407,1,5.477225575
17312,638,11083.99853,4242.310545,137.8918762,753.8122773,1,5.477225575
17313,638,12269.24808,8386.561446,106.2774251,860.0314053,1,5.477225575
17314,638,12390.60268,8235.490871,115.4794762,827.6982286,1,5.477225575
17315,638,12943.79253,13823.96121,85.72730945,799.872256,1,5.477225575
17316,638,13294.05149,5199.743831,99.26750761,730.1739403,1,5.477225575
17317,638,13469.51506,8906.10862,148.4860237,838.8165968,1,5.477225575
17318,638,13755.43727,12043.22273,95.08331066,899.3612918,1,5.477225575
17319,638,14221.19385,8341.104923,118.9894956,766.5256343,1,5.477225575
17320,638,14643.77401,1235.655067,139.7347925,742.505351,1,5.477225575
17321,638,14777.32085,8869.966511,96.81094319,704.8581561,1,5.477225575
17322,638,14987.1197,5895.573721,125.4208644,846.7445679,1,5.477225575
17323,638,15084.70598,7343.266902,144.0177777,706.3833748,1,5.477225575
17324,638,15132.68892,16339.58672,107.2629738,718.6642614,1,5.477225575
17325,638,15375.42942,995.4458465,135.1910904,720.2047616,1,5.477225575
17326,638,16369.10289,8149.108333,147.4277644,811.67544,1,5.477225575
17327,639,150.7988174,11559.08416,140.4825254,785.0693513,1,5.477225575
17328,639,356.3715274,868.3237855,119.6058961,893.3207536,1,5.477225575
17329,639,2015.230488,1817.328526,134.6760679,876.9577821,1,5.477225575
17330,639,2569.85503,5273.65204,96.70335698,841.4546562,1,5.477225575
17331,639,2721.735399,6584.104029,133.9955478,803.4883665,1,5.477225575
17332,639,3193.679275,11768.04776,118.4121677,754.9565231,1,5.477225575
17333,639,3802.086398,10258.77917,141.4127747,876.0453349,1,5.477225575
17334,639,3848.282369,7745.252299,85.00359737,732.3281764,1,5.477225575
17335,639,4058.955516,5238.405263,125.5079158,751.06138,1,5.477225575
17336,639,4198.235658,10355.02093,99.00278289,831.6041942,1,5.477225575
17337,639,4812.399481,4802.58829,137.7371617,735.1594822,1,5.477225575
17338,639,4996.779033,5702.089041,140.3687557,721.7982592,1,5.477225575
17339,639,5787.275871,2000.145582,125.9332886,838.9997691,1,5.477225575
17340,639,6349.616301,9156.965407,95.89271053,737.1237871,1,5.477225575
17341,639,6629.526438,12047.65218,96.02621564,875.9548376,1,5.477225575
17342,639,7332.967533,576.3401398,100.6405374,889.4564654,1,5.477225575
17343,639,8568.464581,10653.74241,86.84112466,718.975222,1,5.477225575
17344,639,8664.129328,2730.322396,93.16073967,874.4535202,1,5.477225575
17345,639,8876.652166,3882.671654,118.208223,788.596044,1,5.477225575
17346,639,9679.498248,10167.22505,106.3503537,860.5424086,1,5.477225575
17347,639,10492.96904,4101.448811,147.9027293,808.6520869,1,5.477225575
17348,639,10977.77212,15264.08886,127.9530286,715.5659747,1,5.477225575
17349,639,11259.2037,3529.40571,87.84138315,881.4967507,1,5.477225575
17350,639,13629.91975,5804.591281,143.8427084,773.6292905,1,5.477225575
17351,639,13740.04491,3128.398616,91.75570293,846.0344076,1,5.477225575
17352,639,14351.28766,13952.98529,96.92277515,856.1900787,1,5.477225575
17353,639,14628.58947,9685.816193,112.7540264,766.8988117,1,5.477225575
17354,639,15338.35682,15252.51634,112.650377,784.2397311,1,5.477225575
17355,640,165.1418114,4346.034572,94.125725,865.7499022,1,5.477225575
17356,640,338.2036857,5159.703975,143.3963062,754.3810353,1,5.477225575
17357,640,523.2827345,10567.62269,114.8675821,812.7793708,1,5.477225575
17358,640,801.7822679,9841.806928,117.2483974,745.9325819,1,5.477225575
17359,640,1963.230826,13806.04377,116.2247535,778.4736149,1,5.477225575
17360,640,2830.776136,9309.885029,100.0828509,857.9054814,1,5.477225575
17361,640,2901.535861,3494.756985,114.0441517,834.1876098,1,5.477225575
17362,640,3018.995742,6636.554804,147.692954,840.4796695,1,5.477225575
17363,640,3888.800409,3401.152322,118.1336453,779.0589574,1,5.477225575
17364,640,5619.384354,10726.85965,104.5461508,858.6249443,1,5.477225575
17365,640,5967.394786,2322.693822,125.340663,771.4721303,1,5.477225575
17366,640,6086.592532,2135.212478,133.5426325,891.0347798,1,5.477225575
17367,640,6901.708452,13122.60787,118.2177263,820.2714083,1,5.477225575
17368,640,7361.963082,3757.144001,129.7628033,726.4346591,1,5.477225575
17369,640,7789.444485,11530.06783,99.26852275,829.4451949,1,5.477225575
17370,640,8484.84313,14226.21527,87.54292635,757.2234655,1,5.477225575
17371,640,8897.575891,13857.76833,109.3226357,725.4020078,1,5.477225575
17372,640,9072.633249,11481.82437,87.82300857,893.2204771,1,5.477225575
17373,640,9641.951029,6731.448221,146.8390007,841.6652736,1,5.477225575
17374,640,9840.783773,15846.29805,147.292576,706.9270916,1,5.477225575
17375,640,10028.42283,1606.815247,146.2578633,857.6350339,1,5.477225575
17376,640,11126.67722,14931.34,106.44745,820.33797,1,5.477225575
17377,640,11351.09141,5080.974246,130.3157927,818.2376304,1,5.477225575
17378,640,11439.83011,4515.86837,89.84578302,835.8916321,1,5.477225575
17379,640,12924.93299,3018.979675,127.3850213,744.5260028,1,5.477225575
17380,640,14850.79943,7832.245272,104.4913253,886.0168547,1,5.477225575
17381,640,14937.92084,1436.520772,143.7548397,722.3781457,1,5.477225575
17382,640,15180.4235,3451.60398,97.63530329,823.6088868,1,5.477225575
17383,640,15747.52327,3657.391366,104.5544002,743.8442515,1,5.477225575
17384,640,16066.42721,5340.299234,100.3275281,883.7568825,1,5.477225575
17385,641,28.26281617,3779.241184,129.0481133,892.7884847,1,5.477225575
17386,641,71.04150723,2773.449554,125.8897698,855.7898386,1,5.477225575
17387,641,527.8411512,254.5202735,121.8480047,814.2117018,1,5.477225575
17388,641,714.3625296,9000.386948,103.4055677,880.9287914,1,5.477225575
17389,641,905.2416647,11217.70751,112.2026913,771.748407,1,5.477225575
17390,641,1396.568433,7586.702535,112.5585899,751.7745853,1,5.477225575
17391,641,1414.010141,10742.66463,102.484838,737.893668,1,5.477225575
17392,641,2420.258728,14196.68494,110.2245022,753.4856867,1,5.477225575
17393,641,3148.103743,9673.707349,146.9565104,701.6418287,1,5.477225575
17394,641,3965.796472,14173.82806,90.59386615,830.0804046,1,5.477225575
17395,641,4774.066346,4873.325764,139.4198385,823.5175487,1,5.477225575
17396,641,5340.653229,6078.116114,127.5695962,808.7523835,1,5.477225575
17397,641,5421.880677,9874.720267,147.2294597,865.6037227,1,5.477225575
17398,641,5928.89796,10085.2002,135.2997627,780.9278165,1,5.477225575
17399,641,6622.925723,6106.755146,130.4559485,823.5579254,1,5.477225575
17400,641,9837.712434,1314.923055,103.9936607,816.1667035,1,5.477225575
17401,641,10007.01117,11566.28796,90.04824059,812.7241309,1,5.477225575
17402,641,10613.10484,4600.750092,129.363621,861.5722705,1,5.477225575
17403,641,10644.07917,6254.777562,139.9325175,875.1607721,1,5.477225575
17404,641,10837.80073,10001.21028,128.6892487,812.6997811,1,5.477225575
17405,641,11060.88985,5521.02281,112.2762389,850.146579,1,5.477225575
17406,641,11794.81672,965.5946351,95.74107571,891.9977507,1,5.477225575
17407,641,12047.20485,12866.69622,97.2958728,818.9906343,1,5.477225575
17408,641,12587.20555,15920.53371,142.9088864,882.046951,1,5.477225575
17409,641,13228.31069,7286.189464,128.5985733,857.7743213,1,5.477225575
17410,641,13274.99079,9918.9755,134.5532666,728.2921757,1,5.477225575
17411,641,13445.1952,12380.42819,92.89894746,868.5100763,1,5.477225575
17412,641,14163.16229,4368.230645,127.3436927,845.7185939,1,5.477225575
17413,641,14491.5989,16448.08817,143.5350312,792.511089,1,5.477225575
17414,641,14604.05159,7336.652168,97.81872927,700.9510991,1,5.477225575
17415,641,15186.16529,6271.105691,130.9137975,723.4468117,1,5.477225575
17416,642,241.1161196,2151.420562,89.1958737,720.5389812,1,5.477225575
17417,642,2242.355241,9330.050624,103.6216872,805.1203955,1,5.477225575
17418,642,2453.928982,7203.957228,115.6105454,864.4829736,1,5.477225575
17419,642,3283.244535,300.8953327,134.1985965,813.305672,1,5.477225575
17420,642,4120.771764,9661.768425,124.7712701,747.8003145,1,5.477225575
17421,642,4674.942652,7118.375168,104.7969675,731.2025934,1,5.477225575
17422,642,5872.908999,16466.07335,110.1304889,756.7167681,1,5.477225575
17423,642,6188.4285,12622.63465,111.9893924,829.81696,1,5.477225575
17424,642,6544.497549,3611.127179,128.3663675,710.5069476,1,5.477225575
17425,642,7141.458415,685.0119223,106.078943,729.6239851,1,5.477225575
17426,642,7951.016378,2152.516522,146.185868,800.304762,1,5.477225575
17427,642,8141.149773,2397.378797,113.1333823,778.5377832,1,5.477225575
17428,642,8208.986992,7313.627443,94.9389553,797.3539244,1,5.477225575
17429,642,9249.344548,9459.366644,100.5391495,875.0202818,1,5.477225575
17430,642,9301.511091,5615.630116,146.6472021,788.0722115,1,5.477225575
17431,642,10934.16123,16218.19041,119.8965031,892.6729231,1,5.477225575
17432,642,13377.46209,4951.508765,93.65687892,775.4273841,1,5.477225575
17433,642,14092.01871,9394.314583,123.4883657,791.3244894,1,5.477225575
17434,642,14290.87284,871.9715668,143.459021,730.8914203,1,5.477225575
17435,642,15455.19545,8368.744487,87.04272211,763.3327519,1,5.477225575
17436,642,15472.84537,9407.191153,88.52954864,785.3760962,1,5.477225575
17437,642,16491.86055,9581.574166,129.5313975,859.3262264,1,5.477225575
17438,643,1488.682434,16218.67774,126.2789606,826.7317776,1,5.477225575
17439,643,2027.688526,4008.169659,131.5106987,808.5111644,1,5.477225575
17440,643,2011.945543,12996.20501,129.6911217,701.2997492,1,5.477225575
17441,643,2152.717655,13403.7175,147.5112193,791.8792786,1,5.477225575
17442,643,2366.384398,7459.903161,116.2404474,767.4654093,1,5.477225575
17443,643,3144.251926,9165.219332,124.496699,831.9660937,1,5.477225575
17444,643,4629.180983,160.5906043,144.9863483,775.9907474,1,5.477225575
17445,643,4859.241612,10277.35262,100.0980543,711.0912129,1,5.477225575
17446,643,5789.932728,2180.02496,133.2422486,711.6594273,1,5.477225575
17447,643,6187.819785,13066.59593,130.057156,805.3007979,1,5.477225575
17448,643,6689.73947,4630.609024,148.0663649,843.2119374,1,5.477225575
17449,643,8913.062475,14012.56285,138.4368189,822.8101722,1,5.477225575
17450,643,10222.7359,196.0323594,91.90716585,831.5167928,1,5.477225575
17451,643,10508.22095,14197.15196,92.91882863,789.9145855,1,5.477225575
17452,643,11249.41303,2157.239011,143.979562,888.7314198,1,5.477225575
17453,643,11424.12536,3123.494494,144.3413994,890.8097403,1,5.477225575
17454,643,13638.93902,8996.929961,131.8556048,767.2442249,1,5.477225575
17455,643,13618.77556,13447.83933,102.3771831,883.288058,1,5.477225575
17456,643,14293.58039,1577.808988,87.09792027,876.2000685,1,5.477225575
17457,643,15668.52467,9545.44243,99.91307029,770.246219,1,5.477225575
17458,643,15733.9978,612.0357454,142.0076764,791.0667639,1,5.477225575
17459,643,16237.98112,10246.06787,128.0768022,894.6008453,1,5.477225575
17460,644,78.10304301,14274.04396,106.7457457,791.6347946,1,5.477225575
17461,644,143.6495188,8332.379717,115.6585299,810.6166203,1,5.477225575
17462,644,332.7852665,13783.01748,86.84208353,746.0631618,1,5.477225575
17463,644,400.9005458,14772.73796,123.3231355,875.6264446,1,5.477225575
17464,644,1277.798974,10867.54802,90.45618619,872.0899843,1,5.477225575
17465,644,1706.843554,6515.833766,120.4179214,719.2298945,1,5.477225575
17466,644,1816.377153,6277.852225,143.5969784,882.4116653,1,5.477225575
17467,644,2967.163663,1154.142676,115.5918715,747.7675414,1,5.477225575
17468,644,3807.784182,3029.669363,123.3923048,711.5757488,1,5.477225575
17469,644,6072.52955,2267.977795,86.08361524,858.4259196,1,5.477225575
17470,644,6523.352604,4594.253571,135.7688236,718.572043,1,5.477225575
17471,644,6668.805187,5564.487474,88.59052223,822.6066159,1,5.477225575
17472,644,8390.256427,3302.006391,127.834126,877.9761168,1,5.477225575
17473,644,8779.933799,5142.827772,112.2683317,741.8438967,1,5.477225575
17474,644,8874.830048,11045.81373,129.8386709,894.7246962,1,5.477225575
17475,644,10005.19171,9543.661636,90.24531443,822.0828977,1,5.477225575
17476,644,10563.51063,13080.47353,143.3338542,845.8806798,1,5.477225575
17477,644,11357.62422,9980.237174,113.6421203,732.6735758,1,5.477225575
17478,644,11462.24667,5366.362538,118.002633,825.7755461,1,5.477225575
17479,644,13814.42116,6835.111317,139.8828835,759.2263842,1,5.477225575
17480,644,14286.074,3052.560817,95.47770951,845.5767608,1,5.477225575
17481,644,15349.70713,14074.65817,99.68345354,834.6194474,1,5.477225575
17482,644,16015.35917,12627.39155,113.3755404,830.4357431,1,5.477225575
17483,645,828.7206967,9515.514328,126.3926589,804.1711122,1,5.477225575
17484,645,977.5613996,1048.959234,106.6410429,877.9343894,1,5.477225575
17485,645,1178.818675,9932.353609,102.4532957,824.7565185,1,5.477225575
17486,645,1731.161482,9727.356022,96.49072485,702.0791762,1,5.477225575
17487,645,2077.309313,6902.857777,127.3168548,850.7690482,1,5.477225575
17488,645,2170.417565,5125.728862,137.1165227,860.9674634,1,5.477225575
17489,645,2787.340154,15318.02507,104.0795431,775.2137788,1,5.477225575
17490,645,2979.236357,15117.9106,138.6219159,774.3811924,1,5.477225575
17491,645,3701.22482,9663.037039,111.6561336,872.7501921,1,5.477225575
17492,645,3895.141297,6485.081625,128.2146606,824.3718512,1,5.477225575
17493,645,4454.979657,10661.82335,142.3663864,730.6724119,1,5.477225575
17494,645,4951.875947,15816.56695,93.11387583,826.2756272,1,5.477225575
17495,645,5273.577261,8377.703932,112.6633556,719.0868688,1,5.477225575
17496,645,6887.73179,11005.75374,121.1687524,888.9605984,1,5.477225575
17497,645,6939.004406,5106.834411,132.1113993,887.7217131,1,5.477225575
17498,645,7451.107466,4411.249095,91.06488751,875.8227647,1,5.477225575
17499,645,7534.433756,3394.321575,105.513483,816.5123738,1,5.477225575
17500,645,7770.350681,7715.572233,143.0096523,717.2874838,1,5.477225575
17501,645,8579.692846,16473.9866,103.9275628,796.332093,1,5.477225575
17502,645,9980.447231,7068.387445,128.5109994,734.0132051,1,5.477225575
17503,645,10853.90744,4983.804511,113.8255973,874.3903944,1,5.477225575
17504,645,10847.78202,13730.97336,108.4112872,825.309223,1,5.477225575
17505,645,10940.60046,15600.78697,95.39176295,898.6512836,1,5.477225575
17506,645,11257.0786,7451.383332,118.7347966,780.4364852,1,5.477225575
17507,645,11759.34449,12558.55016,108.6136177,801.8903745,1,5.477225575
17508,645,12026.92147,14954.8847,86.2658763,772.615875,1,5.477225575
17509,645,13055.8721,6923.750884,101.7884465,724.3114866,1,5.477225575
17510,645,15536.00857,1075.120127,100.1943999,892.075719,1,5.477225575
17511,645,15712.90192,12512.74645,129.6801344,777.7049716,1,5.477225575
17512,645,15974.05142,2555.903058,116.2964492,864.865466,1,5.477225575
17513,646,418.1803288,7289.968306,132.8414381,708.0409471,1,5.477225575
17514,646,1088.971076,12134.29015,140.1816636,758.2980022,1,5.477225575
17515,646,1453.942275,1715.805716,90.35269438,793.2821732,1,5.477225575
17516,646,1948.346024,13186.89118,144.3915688,793.611761,1,5.477225575
17517,646,2061.457437,14462.35349,130.1400474,805.1061196,1,5.477225575
17518,646,2219.206237,11865.17238,98.01281356,734.7504881,1,5.477225575
17519,646,2599.752561,12483.26243,89.0922202,841.1663545,1,5.477225575
17520,646,2791.423377,11717.96303,117.5312661,772.6230828,1,5.477225575
17521,646,3238.139218,525.5508049,105.3227763,834.8989875,1,5.477225575
17522,646,4719.822994,153.9218165,124.0482009,823.622513,1,5.477225575
17523,646,8371.394633,2081.237046,95.86515102,715.9145059,1,5.477225575
17524,646,9523.880162,5430.769893,144.8878914,735.6637755,1,5.477225575
17525,646,9932.905385,1497.719617,95.92385399,731.068928,1,5.477225575
17526,646,11183.77839,3340.71689,85.47993043,750.8460899,1,5.477225575
17527,646,11474.30308,15312.5265,107.6452767,878.0389652,1,5.477225575
17528,646,11556.39167,9861.596312,90.9415974,755.6363362,1,5.477225575
17529,646,12121.45432,7935.791193,119.1201815,742.7685357,1,5.477225575
17530,646,12199.0741,11127.26007,125.4684563,800.3574546,1,5.477225575
17531,646,12729.35807,16300.17149,90.90333025,803.0039099,1,5.477225575
17532,646,13260.16396,12198.95978,109.3666297,896.0500169,1,5.477225575
17533,646,13593.50883,7828.252439,129.8345329,742.7747619,1,5.477225575
17534,646,14156.31275,11672.63962,88.73873818,731.0159342,1,5.477225575
17535,646,14424.8624,10907.47968,109.3197569,755.9813366,1,5.477225575
17536,646,14833.0664,4849.277873,135.17562,765.6031717,1,5.477225575
17537,646,15035.3638,3429.647964,133.1361907,747.0145735,1,5.477225575
17538,646,15330.41685,10493.54316,142.3157383,815.0158661,1,5.477225575
17539,646,15477.47988,8138.319767,103.2612729,865.9581649,1,5.477225575
17540,647,638.7536769,13910.00432,95.08661496,796.4049454,1,5.477225575
17541,647,648.7207387,3172.497029,121.1797601,800.792265,1,5.477225575
17542,647,1462.422543,8572.336127,115.4404731,763.0902326,1,5.477225575
17543,647,2764.720748,13362.7157,92.15318455,848.0824923,1,5.477225575
17544,647,2808.107087,6277.226702,107.9173598,761.6682487,1,5.477225575
17545,647,2805.032305,13766.80291,103.4210498,737.494792,1,5.477225575
17546,647,2872.100006,3223.989653,139.8272634,702.3346187,1,5.477225575
17547,647,2995.160178,6200.040979,136.9420352,706.4135428,1,5.477225575
17548,647,3330.428308,15939.49389,95.94718163,821.0806396,1,5.477225575
17549,647,4372.74661,4952.383749,102.8280096,814.7144206,1,5.477225575
17550,647,4327.777062,15199.77573,103.5424275,860.7147522,1,5.477225575
17551,647,4470.007463,10324.82453,88.07732219,800.1419167,1,5.477225575
17552,647,4993.69727,7319.554734,121.1583653,724.7664363,1,5.477225575
17553,647,5545.626209,964.642233,119.6556526,888.8360416,1,5.477225575
17554,647,6986.346675,16190.72932,112.5249363,780.6110217,1,5.477225575
17555,647,7962.490772,15844.58134,133.7981946,869.3752804,1,5.477225575
17556,647,8178.207584,7925.317325,119.3049419,751.563373,1,5.477225575
17557,647,8243.478786,6630.494389,137.2192166,860.2987377,1,5.477225575
17558,647,8399.64947,9916.763328,89.77837084,744.0192431,1,5.477225575
17559,647,8980.176295,4899.624491,132.3044222,805.5622657,1,5.477225575
17560,647,9088.809261,594.298477,110.2934876,735.7750975,1,5.477225575
17561,647,11452.21995,15307.35424,95.9804962,761.2736264,1,5.477225575
17562,647,11756.96025,4588.171562,96.96070226,701.8480547,1,5.477225575
17563,647,12656.06808,379.4755759,141.8766465,776.1584526,1,5.477225575
17564,647,13120.61132,10208.61206,106.0505387,891.0952918,1,5.477225575
17565,647,13100.78754,12276.71555,126.9756687,838.0393988,1,5.477225575
17566,647,13440.96493,9371.144685,113.4933841,820.1483263,1,5.477225575
17567,647,14176.91041,7346.839768,133.7322444,818.3465887,1,5.477225575
17568,647,15351.33715,154.2358775,133.1571182,834.0938361,1,5.477225575
17569,647,15510.97126,12272.72908,104.9211125,871.8098153,1,5.477225575
17570,647,15834.76342,16040.21287,96.07986054,734.4810281,1,5.477225575
17571,647,15984.56427,657.9624558,111.6884856,782.0713437,1,5.477225575
17572,647,16451.09376,4107.865419,113.2828023,798.5166235,1,5.477225575
17573,648,258.8198361,11098.29582,96.64602259,887.3292285,1,5.477225575
17574,648,323.1716723,10772.75086,130.6147762,734.2301313,1,5.477225575
17575,648,668.0945809,15577.81071,106.3038332,815.21295,1,5.477225575
17576,648,852.011124,3229.73456,116.6053325,806.2413727,1,5.477225575
17577,648,1234.555289,10515.4315,96.10102009,760.2872983,1,5.477225575
17578,648,1384.234145,3913.937166,117.9501079,782.8154459,1,5.477225575
17579,648,2788.419784,936.4819575,119.136216,739.6739161,1,5.477225575
17580,648,3138.020318,11440.42861,103.4541079,810.2564564,1,5.477225575
17581,648,3205.824964,10322.69535,112.2285149,855.6865512,1,5.477225575
17582,648,3484.002464,10025.54776,141.4800166,874.2565478,1,5.477225575
17583,648,4174.633871,1060.451889,131.0872495,729.5865011,1,5.477225575
17584,648,4308.242719,10751.34616,98.20217329,842.2935532,1,5.477225575
17585,648,4836.990367,14258.86079,129.0810781,849.8265186,1,5.477225575
17586,648,5074.632841,1110.794727,89.18716821,737.5795328,1,5.477225575
17587,648,5505.454233,13758.11717,88.70480996,703.3344424,1,5.477225575
17588,648,5972.249753,11487.57807,144.6754511,877.8387605,1,5.477225575
17589,648,6426.125755,80.76611648,101.3277949,707.1572751,1,5.477225575
17590,648,8010.398779,9143.880863,103.9128033,793.6667092,1,5.477225575
17591,648,8512.581222,250.2981834,128.5609003,752.0664515,1,5.477225575
17592,648,8888.842074,10318.7458,109.9425372,894.1676783,1,5.477225575
17593,648,9327.728283,13690.98761,130.0016187,827.3287578,1,5.477225575
17594,648,10247.67109,16405.89978,125.1141549,756.8831979,1,5.477225575
17595,648,11027.46783,91.06852796,122.3908365,856.4734149,1,5.477225575
17596,648,12723.40155,10616.28503,96.76667174,826.5679726,1,5.477225575
17597,648,12819.81898,2942.030763,108.4057228,808.7098773,1,5.477225575
17598,648,13999.58362,11425.92245,95.16954488,854.5947964,1,5.477225575
17599,648,14044.90539,11848.29452,96.49184539,757.7299473,1,5.477225575
17600,648,14795.38578,3154.135233,101.3775117,814.1679001,1,5.477225575
17601,648,15057.72788,8130.684393,132.436655,704.648698,1,5.477225575
17602,648,15118.9421,14010.51372,113.3392322,882.0548746,1,5.477225575
17603,648,15299.07919,2052.363174,114.0005385,746.3264834,1,5.477225575
